Time                p[2016370]     p[2016375]     p[2052243]     p[2052248]     p[2052706]     p[2053166]     p[2053541]     p[2053916]
3.702300e+00       1626.895600    1160.914961     720.282719     484.390429     441.419263     462.644528     418.533298     367.389800
3.702600e+00       1643.976289    1186.593885     735.961275     481.561150     433.167098     465.503392     407.403803     290.758360
3.702900e+00       1645.151475    1193.381606     743.299196     486.044232     444.705009     471.470115     390.800083     346.782648
3.703200e+00       1652.181678    1196.820210     738.055373     471.252432     438.884157     481.172303     422.029705     388.032374
3.703500e+00       1633.044855    1180.921906     728.974579     470.878085     465.760390     507.237294     432.191125     478.021461
3.703800e+00       1643.344025    1190.883937     737.272236     472.622276     474.266403     512.706543     424.052028     498.801730
3.704100e+00       1649.256845    1194.703682     741.100618     471.544557     475.142446     518.739145     414.032747     511.622817
3.704400e+00       1605.637349    1152.052539     708.512442     444.282179     473.476738     525.759295     427.002249     556.236465
3.704700e+00       1623.734305    1172.554713     720.001332     441.129776     473.839570     526.013908     379.420623     480.423548
3.705000e+00       1640.101047    1185.398230     721.040606     416.870468     418.545646     500.942645     403.594291     528.924617
3.705300e+00       1651.793432    1193.662599     725.943469     401.665154     483.636743     529.051497     351.610401     497.687286
3.705600e+00       1640.072777    1179.975120     714.350882     406.336626     490.250540     538.191726     388.357382     545.714166
3.705900e+00       1635.159598    1169.237215     690.716088     383.409069     477.941210     541.099646     376.312384     546.350930
3.706200e+00       1628.322652    1173.408422     718.262176     414.170861     508.845964     559.085242     369.547362     549.877833
3.706500e+00       1622.666812    1160.351018     690.218037     363.859296     486.575075     549.507479     350.934611     495.257432
3.706800e+00       1600.847542    1132.778523     680.768000     373.041380     492.933067     551.179683     337.256371     539.880972
3.707100e+00       1594.048188    1137.576069     696.568233     390.219686     503.198491     559.051312     343.149767     527.106073
3.707400e+00       1614.028460    1160.508153     711.262551     389.090298     500.216626     558.483835     333.436546     559.814520
3.707700e+00       1623.752606    1168.178396     717.078983     387.666633     498.740864     572.658459     346.080294     566.288703
3.708000e+00       1617.237612    1156.020409     702.060713     383.573879     498.533881     562.172371     330.515829     538.914922
3.708300e+00       1617.695340    1163.346215     714.409855     386.984475     128.566793     571.132046     326.477342     569.922236
3.708600e+00       1607.761556    1149.006303     695.843251     362.786924     311.656474     535.395277     294.686452     562.969662
3.708900e+00       1592.572673    1131.415000     676.761689     354.236044     216.216617     564.561490     314.678287     563.123075
3.709200e+00       1593.631321    1133.558741     680.457138     349.049815     313.659656     569.430756     311.377363     570.527287
3.709500e+00       1576.815739    1118.889609     679.842333     306.341274     373.894668     563.874315     280.668351     526.142569
3.709800e+00       1599.929529    1149.086065     709.912595     372.356351     418.587272     566.166797     310.023392     575.549716
3.710100e+00       1607.844997    1153.603654     705.890879     366.461543     414.155841     561.460825     311.240905     579.454869
3.710400e+00       1614.671491    1159.037980     714.582030     377.166256     427.156695     552.398603     303.167106     563.928331
3.710700e+00       1616.206283    1159.589978     715.794395     372.470782     463.284484     556.715157     307.700541     579.230652
3.711000e+00       1607.158268    1158.522738     727.762752     391.569025     507.307333     569.487045     314.162257     587.937108
3.711300e+00       1567.859532    1085.990802     704.197638     394.805817     505.861536     566.378401     307.242752     576.342468
3.711600e+00       1599.759126    1163.232428     737.369726     403.285462     496.752279     548.295106     302.508015     564.906999
3.711900e+00       1605.730316    1169.793411     709.750828     335.143485     485.691747     549.905545     258.589346     544.527938
3.712200e+00       1596.292398    1159.829150     705.106468     357.358664     466.598144     563.799165     260.756612     487.531734
3.712500e+00       1596.302529    1162.859693     720.806666     381.366099     471.128754     496.602997     310.320384     538.770058
3.712800e+00       1597.701134    1161.596346     727.552034     384.251172     424.634523     438.958894     266.654349     493.503431
3.713100e+00       1611.548492    1173.937487     744.395343     400.261315     459.545076     520.381947     299.040471     538.180347
3.713400e+00       1618.170180    1164.156856     716.249927     340.656617     441.661896     552.425288     314.102052     575.011929
3.713700e+00       1620.330207    1170.379991     742.557768     391.962448     429.491551     549.240499     312.746794     542.517639
3.714000e+00       1619.509820    1169.986783     749.568423     398.684076     419.801778     569.223905     324.187237     587.451670
3.714300e+00       1595.285810    1145.974877     732.557390     390.768660     405.017685     582.270831     323.217551     583.933945
3.714600e+00       1583.305646    1135.303490     731.315126     394.315396     394.663829     587.606166     323.754617     580.525888
3.714900e+00       1575.797633    1127.416131     731.884353     397.268686     378.943668     582.210115     295.978381     509.999847
3.715200e+00       1556.593063    1101.790267     698.096000     347.508381     363.933945     588.534411     325.576124     559.688556
3.715500e+00       1552.587033    1102.345338     708.536010     362.638600     359.184479     587.934529     325.172134     556.021370
3.715800e+00       1575.992249    1126.905485     737.544286     389.598595     340.930147     565.844860     326.312215     559.011136
3.716100e+00       1591.335184    1139.895849     747.778116     385.689711     318.029655     538.155042     322.852305     543.463560
3.716400e+00       1587.422819    1132.972727     746.040167     390.436786     297.453113     459.605395     325.246716     569.189225
3.716700e+00       1603.786153    1151.808989     765.565427     412.511696     324.264784     538.112701     335.848144     557.805519
3.717000e+00       1582.703392    1132.001124     752.619540     401.970818     291.881016     536.050701     333.132598     554.995595
