Time                  p[54016]       p[54018]       p[54019]       p[54020]       p[54036]       p[54194]       p[54352]       p[54668]
1.382400e+00       2802.831028    2479.853577    2285.064454    1168.911880    2061.845701       0.000000    2854.820005    2636.312477
1.383600e+00       2835.615787    2527.337992    2380.414993    1482.575764    2308.961145       0.000000    2753.805707    2491.099782
1.384800e+00       2573.011940    2394.042854    2303.688883    1591.421915       0.000000       0.000000    1889.580314       0.000000
1.386000e+00       2691.483980    2488.435639    2376.259059    1901.741010     839.475149       0.000000    1963.963361     472.335272
1.387200e+00       2703.574293    2566.632715    2451.711888    2295.186047     923.579777       0.000000    1654.807158       0.000000
1.388400e+00       2703.224558    2540.836686    2342.856330    2479.255291    1312.540688       0.000000    2023.943504     749.862746
1.389600e+00       2675.012603    2457.051649    2160.530600    2633.418154    1534.667765       0.000000    2050.949519    1338.226389
1.390800e+00       2329.123962    1738.157878       0.000000       0.000000    1297.114204       0.000000    1670.672996     437.710810
1.392000e+00       1999.884616    1841.534946     314.975734       0.000000    1385.064439       0.000000     820.006523     317.336398
1.393200e+00       2239.210619    2115.119156     683.003423       0.000000     377.933227       0.000000     860.513877    1037.508430
1.394400e+00       2755.231109    2617.105895    1202.150080       0.000000     937.389473       0.000000    1820.695518    2689.616116
1.395600e+00       2400.478896    2462.714275    1194.697588       0.000000    1045.443685       0.000000    1628.602043    2278.385767
1.396800e+00       2573.265875    2570.908461    1336.246002       0.000000    1462.005952    1341.632340    2069.065854    2611.134011
1.398000e+00       2519.502873    2525.851173    1353.335032     158.591685    1244.892966    1093.307134    1704.577314     879.475782
1.399200e+00       2541.814163    2548.569812    1402.613532     470.667162    1088.763192    1111.976734    1893.300692    1088.305796
1.400400e+00       2449.007459    2389.337471    1453.583145    1359.562590     774.661580     952.145600    1749.932350     745.503113
1.401600e+00       2593.129454    2338.336153     904.079311       0.000000     685.060811     933.429795    1890.992884    1445.429561
1.402800e+00       2162.370962    1912.543587     621.550302       0.000000     415.627189     781.830938    1735.883994    1258.438223
1.404000e+00       2291.364591    2285.614566     921.731823       0.000000     788.785738    1007.532453    1881.382578     841.837078
1.405200e+00       2307.736706    2285.393632     989.181230      74.288819     532.821686    1013.987409    2191.124798    2061.081859
1.406400e+00       2478.890703    2676.286046    1503.256461     624.852401     910.424161    1144.408947    2172.830954    1192.383855
1.407600e+00       2453.394131    2679.125087    1588.144553     764.858088     768.838019    1131.164137    2321.730169    2251.978249
1.408800e+00       2646.627011    2782.825349    1792.581702    1099.468812     845.216713    1570.906667    3381.765903    3133.021851
1.410000e+00       2428.596322    2571.652276    1715.056521    1061.161428     383.091446    1167.753334    3099.217245    3255.063768
1.411200e+00       2406.306192    2663.054695    1868.635726     930.272075     533.415693    1320.461985    3204.396425    2975.477412
1.412400e+00       2427.558750    2613.208036    1926.883214     999.684070     149.196760    1072.342534    3167.575814    3379.199990
1.413600e+00       1987.791476    2383.730468    1809.094743     700.516097       0.000000      50.038305    1649.612797       0.000000
1.414800e+00       2232.844704    2708.564938    2278.149620    1072.519078       0.000000       0.000000       0.000000       0.000000
1.416000e+00       2075.155257    2290.347543    1963.479238     635.554326       0.000000       0.000000       0.000000       0.000000
1.417200e+00       2350.339083    2513.757302    2341.750642     918.196061       0.000000     230.680354     420.649324     489.004231
1.418400e+00       2179.016129    2420.582429    2380.290517     890.145511      54.555368     291.242368     389.459695       0.000000
1.419600e+00       2427.409983    2706.151463    2784.073178    1160.256011     508.137564     455.572935       0.000000       0.000000
1.420800e+00       2470.248001    2736.530632    2931.535446    1255.917985     897.065247     949.059468     693.615148     598.467901
1.422000e+00       2543.840221    2721.834932    2986.988127    1291.066593    1103.108510    1219.516029    1068.815999    1449.758035
1.423200e+00       2382.362696    2430.499684    2717.084247    1030.642984    1039.712279    1263.757602    1194.855561    1842.636798
1.424400e+00       2312.611288    1832.903362    1076.433738     246.873941    1037.245909    1161.800445     994.107592    1969.238003
1.425600e+00       2173.612304    1964.281581    1329.842468     495.558277    1248.846253    1351.705424    1118.311497    2288.536913
1.426800e+00       2110.978508    1971.158083    1373.107087     578.346707    1332.204930    1458.832522    1071.183331    2177.818562
1.428000e+00       2035.641726    1970.242193    1409.366018     625.127834    1305.384691    1302.303166     779.199078    1706.645105
1.429200e+00       2146.705918    2235.094899    1725.306859    1003.480390    1696.121694    1756.217127    1254.805741    2686.202710
1.430400e+00       2132.750960    1932.395963    1377.648154     613.537429    2270.320392    1860.027848     945.939737    2412.722400
1.431600e+00       1928.846580    1868.854988    1234.971074     444.698056     609.004403    1131.218575     470.662012    1580.312486
1.432800e+00       2184.587557    2016.369078    1456.495041     879.552791    1003.502693    1193.671317     220.888808    1410.169920
1.434000e+00       2060.626103    1906.017301    1474.998921    1287.902155     957.540203    1058.448003       0.000000    1049.162491
1.435200e+00       2302.634895    2085.916132    1664.086086    1551.216798    1356.205403    1475.565524     409.842400    1806.762105
1.436400e+00       1931.080786    1811.999970    1372.196127    1314.809017    1285.914857    1173.020819       0.000000       0.000000
1.437600e+00       2463.440295    2209.248589    1758.789522    1790.715662    1685.963357    1722.034044     699.352691    1371.682893
1.438800e+00       2174.643578    1931.777369    1431.881586    1465.400336    1416.474673    1333.424246     228.646466     385.583508
1.440000e+00       2458.706091    2029.159014    1439.512414    1425.536843    1300.339327    1376.154376     410.945382     860.919445
1.441200e+00       2037.643860    1770.056365    1257.047513    1314.741748    1046.099043    1096.230958     169.569589     448.466402
